,image_name,text,image_type_folder
480,2022-05-01_12-23-37_UTC_9.jpg,hooking up w footballer and jazz catter to get the complete himbobie experience,yikyakyeo/image_type_1/
481,2022-04-16_15-31-20_UTC_4.jpg,"to be clear, im not looking good for the prospies. im looking good for their moms",yikyakyeo/image_type_1/
482,2022-05-22_12-24-15_UTC_7.jpg,the oberlesque performance absolutely KILLED tonight,yikyakyeo/image_type_1/
483,2022-05-24_18-54-30_UTC_6.jpg,obiewifi pls work challenge *impossible* *99% will fail* *gone wrong* *gone sexual*,yikyakyeo/image_type_1/
484,2022-03-24_18-08-51_UTC.jpg,The fact Stevie is celebrating “national Cheesecake day” when March 24th is in fact “national CheeseSteak day” is honestly incredible,yikyakyeo/image_type_1/
485,2022-09-03_02-15-28_UTC_4.jpg,Oberlin cares more about preventing decafe theft than making the dorms livable,yikyakyeo/image_type_1/
486,2022-04-12_13-09-32_UTC_4.jpg,My only gripe w/ the prospies is that they and their families walk approx. 2 feet an hour thru the science center and sidewalks and I have places (my bed) to be,yikyakyeo/image_type_1/
487,2022-05-12_03-31-56_UTC_5.jpg,omg jacob from college truckers said i can live in one of his trucks next year!,yikyakyeo/image_type_1/
488,2022-09-07_22-01-17_UTC_7.jpg,Woke up to my neighbor playing some techno music and I have no morning classes. I hope the wasps at Stevie sting u,yikyakyeo/image_type_1/
489,2022-05-05_01-26-37_UTC_2.jpg,The fact that I'm infertile makes me the most desirable man on campus now,yikyakyeo/image_type_1/
490,2022-10-16_15-46-21_UTC_3.jpg,guys if you read the honor code at the bottom it actually says that we're allowed to chase people around with pitchforks and torches if we catch them cheating,yikyakyeo/image_type_1/
491,2022-02-25_19-48-15_UTC_7.jpg,"hanging out with straight couples can be so fun and so strange. spent several hours watching a live stream of an eagles nest with a straight couple last night, had a phenomenal time, would recommend",yikyakyeo/image_type_1/
492,2022-03-02_00-49-48_UTC_5.jpg,i haven't washed my water bottle since thanksgiving and i honestly think it's strengthening my immune system,yikyakyeo/image_type_1/
493,2022-05-27_04-16-09_UTC_7.jpg,some of y'all really look like the wicked witch of the west zooming on your bikes in this dreary weather,yikyakyeo/image_type_1/
494,2022-09-03_19-36-14_UTC_7.jpg,I have never felt sluttier than when my boxer briefs are longer than my shorts,yikyakyeo/image_type_1/
495,2022-04-19_01-39-02_UTC_3.jpg,Pulling out my tampon like I'm ripping a beyblade,yikyakyeo/image_type_1/
496,2022-05-03_13-56-45_UTC_6.jpg,The formation of resed and its consequences,yikyakyeo/image_type_1/
497,2022-01-27_01-45-56_UTC_1.jpg,"This just in: ResEd will be turning off all oxygen in the buildings after 8:30pm, so remember to take a big breath right before",yikyakyeo/image_type_1/
498,2022-02-26_16-54-11_UTC_3.jpg,touched a boob for the first time! (as a lesbian),yikyakyeo/image_type_1/
499,2022-09-06_02-24-59_UTC_7.jpg,The best part about being a black trans person is scaring tf out of cis white girls whenever I'm ina womens space lol,yikyakyeo/image_type_1/
500,2022-03-20_00-58-32_UTC_5.jpg,Threesomes on a twin XL,yikyakyeo/image_type_1/
501,2022-05-06_12-24-16_UTC_7.jpg,nothing like hearing somebody order an iced milk at azzies at 11am,yikyakyeo/image_type_1/
502,2022-01-21_12-33-10_UTC_5.jpg,"Overheard- people who get offended when I breast feed in public can just F off, what I'm doing is perfectly natural. And it strengthens the relationship between me and my dog.",yikyakyeo/image_type_1/
503,2022-10-14_19-45-31_UTC_2.jpg,Why tf are ppl sending support tickets to the CIT help desk about the power being out? my job entails resetting your okta verify not fixing a downed power line,yikyakyeo/image_type_1/
504,2022-05-20_20-01-47_UTC_2.jpg,i would really appreciate if my professors just pulled up a tim and moby video and called it a day,yikyakyeo/image_type_1/
505,2022-07-06_15-11-39_UTC_4.jpg,rise and grind it's wenchless wednesday,yikyakyeo/image_type_1/
506,2022-04-16_16-38-56_UTC_1.jpg,Babe are you okay? You've hardly touched your XCHANGE +1 Umami bowl,yikyakyeo/image_type_1/
507,2022-03-18_21-32-51_UTC_6.jpg,"To anybody I've accidentally looked at for uncomfortably too long: I apologize, I probably was trying to figure out if you were somebody I knew. My facial recognition skills at times are comically bad",yikyakyeo/image_type_1/
508,2022-09-15_23-07-26_UTC_3.jpg,don't you love it when your brain works like internet explorer when your prof asks you a question,yikyakyeo/image_type_1/
509,2022-06-29_01-25-44_UTC_6.jpg,"on south korean yikyak rn, can confirm there's lamenting potheads and horny students all across the globe",yikyakyeo/image_type_1/
510,2022-10-01_05-37-29_UTC_7.jpg,love when my bike falls onto the one next to it on the rack while i'm away... they're cuddling <3 scandalous!,yikyakyeo/image_type_1/
511,2022-04-01_15-04-32_UTC_7.jpg,having trouble focusing during mid terms. school administration has GOT to implement a dress code so i see less women's ankles,yikyakyeo/image_type_1/
512,2022-09-05_02-20-40_UTC_8.jpg,be careful everyone i heard a rumor that they're processing yeobie's remains to serve at stevie tmr,yikyakyeo/image_type_1/
513,2022-10-04_07-12-01_UTC_7.jpg,Was manifesting that my crush would feel electricity between us Did not realize it would literally be taken from Oberlin's electric grid My bad,yikyakyeo/image_type_1/
514,2022-11-11_05-45-45_UTC.jpg,upvote if you enjoy brownies or being edged,yikyakyeo/image_type_1/
515,2022-01-24_03-24-49_UTC_4.jpg,sorry to anyone who comes within a foot of me because i probably reek of period blood,yikyakyeo/image_type_1/
516,2022-05-11_11-27-13_UTC_4.jpg,just got my housing assignment! living inside the barrows hole next year,yikyakyeo/image_type_1/
517,2022-10-03_23-48-13_UTC_1.jpg,getting head in a Co-op Call that tank top,yikyakyeo/image_type_1/
518,2022-10-12_02-00-17_UTC_6.jpg,my ra entered my room on the third day and i had risen,yikyakyeo/image_type_1/
519,2022-03-30_17-11-23_UTC_3.jpg,Babe are you okay? You haven't even touched your chai latte with oat milk and spicy avocado toast on a plain bagel,yikyakyeo/image_type_1/
520,2022-03-31_19-33-27_UTC_2.jpg,I am sexually attracted to thunderstorms,yikyakyeo/image_type_1/
521,2022-03-28_11-38-12_UTC_8.jpg,quotes from gf: “jazz boys are the reason that i'ma homosexual”,yikyakyeo/image_type_1/
522,2022-02-14_00-59-48_UTC_5.jpg,"Vaccinated or not, please remember to wear deodorant",yikyakyeo/image_type_1/
523,2022-03-02_00-52-55_UTC_4.jpg,ayo 743 u gotta pick up ur mail that box is bursting rn,yikyakyeo/image_type_1/
524,2022-05-10_20-56-44_UTC_7.jpg,Managed to get so bored during class today i ended up having a sexuality crisis instead of paying attention,yikyakyeo/image_type_1/
525,2022-03-29_17-47-05_UTC_3.jpg,But has the honor code adhered to YOU?,yikyakyeo/image_type_1/
526,2022-05-24_03-21-04_UTC_1.jpg,Dolly Parton Solarity next year? ®@ ee,yikyakyeo/image_type_1/
527,2022-09-06_03-15-56_UTC_8.jpg,the only way to take care of the wasp problem is to eat them. going to start killing them with my bare hands then using them as croutons in my stevie salad,yikyakyeo/image_type_1/
528,2022-06-01_16-10-53_UTC_3.jpg,We should go back to bringing women to the sea when they experience bouts of madness,yikyakyeo/image_type_1/
529,2022-03-31_18-43-57_UTC_4.jpg,"i'm done fighting my demons. i'm having hot, hot sex with them.",yikyakyeo/image_type_1/
530,2022-09-04_18-31-53_UTC_7.jpg,she cream on my cat till my train runs slow O21 (i'm really proud of this one),yikyakyeo/image_type_1/
531,2022-04-21_01-25-34_UTC_4.jpg,Prospies be wearing those big ass tags around their necks looking like British children being sent to the countryside during the blitz,yikyakyeo/image_type_1/
532,2022-04-11_02-52-41_UTC_7.jpg,"pulling up to the shuttle with nothing but a book on my back, a tiny little purple suitcase, and a decafe receipt in my pocket",yikyakyeo/image_type_1/
533,2022-09-07_21-55-13_UTC_1.jpg,guys they were just so environmentally conscious that they didn't want to waste water in their mac and cheese &¥ saving the planet 9,yikyakyeo/image_type_1/
534,2022-02-01_02-43-51_UTC_4.jpg,accidentally drank shower water how much longer do u think i have left,yikyakyeo/image_type_1/
535,2022-02-25_19-49-51_UTC_5.jpg,"Babe stop posting every deranged thought you have on yik yak So Ooh, 4 upvotes another banger",yikyakyeo/image_type_1/
536,2022-09-29_13-02-45_UTC_9.jpg,Haven't showered in three days in preparation for indie sleaze splitchers,yikyakyeo/image_type_1/
537,2022-02-27_16-34-05_UTC_7.jpg,my biggest kink is purposefully calling narcissists the wrong names,yikyakyeo/image_type_1/
538,2022-10-21_12-47-34_UTC_9.jpg,All Oberlin men do is peel eggs and lie -someone,yikyakyeo/image_type_1/
539,2022-10-28_21-54-20_UTC_4.jpg,i fuckin love mancala,yikyakyeo/image_type_1/
540,2022-06-01_14-50-27_UTC_1.jpg,I stared in the mirror shouting “I adhere to the honor code” until tears were streaming down my face and then went to cheat on all my finals,yikyakyeo/image_type_1/
541,2022-07-13_12-49-20_UTC_7.jpg,"alright, i'll say it. hand sanitizer has absolutely no right to smell as good as it does.",yikyakyeo/image_type_1/
542,2022-09-30_11-15-44_UTC_1.jpg,The world rn: & OX The world if Decafe made it explicitly clear what counted as a side or an add-on: @@@ val,yikyakyeo/image_type_1/
543,2022-05-07_07-23-05_UTC_3.jpg,complaining about Stevie foodSY Listening to the wabash boys in front of me complain about Stevie food) @,yikyakyeo/image_type_1/
544,2022-02-28_14-04-55_UTC_5.jpg,im still living life like its winter term and i have nothing to do,yikyakyeo/image_type_1/
545,2022-05-28_05-03-24_UTC_8.jpg,They can't charge me for housing if I live in the little grotto between king and rice,yikyakyeo/image_type_1/
546,2022-01-20_16-51-24_UTC_5.jpg,Using my overheating laptop as a heat pad </3,yikyakyeo/image_type_1/
547,2022-06-02_15-57-46_UTC_8.jpg,I don't know why yet but I can guarantee you my nipples will make an appearance tomorrow,yikyakyeo/image_type_1/
548,2022-05-14_16-05-14_UTC_2.jpg,It seems like Ambar needs to spend a little less time at the gym and a little more time helping to fix this school lol. I know it took time to build those biceps,yikyakyeo/image_type_1/
549,2022-10-11_02-00-24_UTC_4.jpg,who's REALLY the funniest mf on this platform?? it's almost definitely someone who's never posted a thing before because they've got better things to do,yikyakyeo/image_type_1/
550,2022-05-04_04-42-37_UTC_2.jpg,A TORNADO FLEW AROUND MY ROOM BEFORE YOU CAME,yikyakyeo/image_type_1/
551,2022-02-25_19-48-57_UTC_4.jpg,reminder that this war is not an excuse for any hate or racism towards russian/diasporic ppl in general! many are horrified at what putin is doing but putin is also actively silencing any protesters,yikyakyeo/image_type_1/
552,2022-05-04_04-42-37_UTC_3.jpg,oh yk that post rain smell is abt to go CRAZY& i,yikyakyeo/image_type_1/
553,2022-05-14_16-05-14_UTC_3.jpg,hearing my roommate babytalk to their partner on vc is making me feral,yikyakyeo/image_type_1/
554,2022-06-02_15-57-46_UTC_9.jpg,"Everyone running from the Mudd bat is a fool, meanwhile I'm over here, wooing my prospective immortal vampire girlfriend",yikyakyeo/image_type_1/
555,2022-10-11_02-00-24_UTC_5.jpg,when my Econ professor is like “some of u did the exam problem wrong but got the right answer. How's that possible?” Bruh ppl cheated. Cmon u have a phd. It ain't rocket science,yikyakyeo/image_type_1/
556,2022-01-20_16-51-24_UTC_4.jpg,There's an organ harvesting ring in the first floor of fairkid,yikyakyeo/image_type_1/
557,2022-05-28_05-03-24_UTC_9.jpg,my quality of life would improve greatly if there was actually a fire in the peters fireplace,yikyakyeo/image_type_1/
558,2022-02-28_14-04-55_UTC_4.jpg,"Finding out your boyfriend cheated is bad, finding out your boyfriend tried to cheat but can't get girls is worse",yikyakyeo/image_type_1/
559,2022-05-07_07-23-05_UTC_2.jpg,Mom can you come get me they're doing contact improv in the library again,yikyakyeo/image_type_1/
560,2022-07-13_12-49-20_UTC_6.jpg,hey sorry i'm late i'm performing minor surgery on myself in the bathroom,yikyakyeo/image_type_1/
561,2022-10-21_12-47-34_UTC_8.jpg,Petition for Stevie to serve CUM AT 4am ON THURSDAY MORNINGS,yikyakyeo/image_type_1/
562,2022-10-28_21-54-20_UTC_5.jpg,oberlin yikyak is just variations of “she x on my y tiliz” interspersed with various yikyak buzzwords (sneed/rat line/gay/hornypost/slac hot take/lagrange/north 167). yikyakyeo i understand u,yikyakyeo/image_type_1/
563,2022-02-27_16-34-05_UTC_6.jpg,whoever invented shitting was really fucked up and twisted,yikyakyeo/image_type_1/
564,2022-09-29_13-02-45_UTC_8.jpg,everything's good at the hangout til the white boy pulls out a guitar,yikyakyeo/image_type_1/
565,2022-02-25_19-49-51_UTC_4.jpg,I affirm that I have adhered to the Honor Code on this ass,yikyakyeo/image_type_1/
566,2022-02-01_02-43-51_UTC_5.jpg,Befriending con kids for the drama,yikyakyeo/image_type_1/
567,2022-09-04_18-31-53_UTC_6.jpg,i love that this student body probably has one of the most diverse music tastes out there bc of the conservatory and the administration has a night breakfast and all they play is fucking pitbull,yikyakyeo/image_type_1/
568,2022-04-11_02-52-41_UTC_6.jpg,I get the feeling im going to be very well acquainted with the voices in my head by the time this break is over,yikyakyeo/image_type_1/
569,2022-03-29_17-47-05_UTC_2.jpg,idk why everyone is so surprised by male athletes not wanting to wear masks.. they never want to wear condoms either,yikyakyeo/image_type_1/
570,2022-03-31_18-43-57_UTC_5.jpg,yeah sure breakups are tough but have you ever had yikyakyeo ignore your yak,yikyakyeo/image_type_1/
571,2022-09-06_03-15-56_UTC_9.jpg,watching the variety showcase as a 4th year is the best way to feel like a hag,yikyakyeo/image_type_1/
572,2022-06-01_16-10-53_UTC_2.jpg,i have to be the most fuckable bitch brushing my teeth in pajamas in the bathroom,yikyakyeo/image_type_1/
573,2022-01-23_02-17-44_UTC_6.jpg,guys i think the little man thats trapped in my heater is about to break out,yikyakyeo/image_type_1/
574,2022-05-10_20-56-44_UTC_6.jpg,I am doing CBT to help with my mental illness you are doing CBT to help with your mental illness we are not the same,yikyakyeo/image_type_1/
575,2022-09-06_02-21-20_UTC_1.jpg,God saves his fastest semi trucks for Oberlin's strongest jaywalkers,yikyakyeo/image_type_1/
576,2022-03-02_00-52-55_UTC_5.jpg,"vague statement implying hatred of oberlin athletes, nyc obies, and/or cis men",yikyakyeo/image_type_1/
577,2022-03-28_11-38-12_UTC_9.jpg,men like having an amazon alexa bc they like telling women what to do,yikyakyeo/image_type_1/
578,2022-03-31_19-33-27_UTC_3.jpg,I hate when people are in relationships for too long. Just break up.,yikyakyeo/image_type_1/
579,2022-03-30_17-11-23_UTC_2.jpg,the cultivate compassion checklist thing be like “day 15: say thank you to the Stevie employees! :D” like...... do y'all not thank the people providing food for u.....who raised,yikyakyeo/image_type_1/
580,2022-02-14_00-59-48_UTC_4.jpg,i can't believe they crucified yeobie at winter term ball,yikyakyeo/image_type_1/
581,2022-05-29_15-58-50_UTC_1.jpg,Hey guys I'm a prospie. ls it true that if you die in Oberlin you die in real life?,yikyakyeo/image_type_1/
582,2022-05-11_11-27-13_UTC_5.jpg,Upvote if you are going to be homeless next semester,yikyakyeo/image_type_1/
583,2022-10-12_02-00-17_UTC_7.jpg,"they should plant mines around campus. just imagine, youre walkin along and like hear a kaboom - like oops, there goes another one! i think it would be fun and sexy",yikyakyeo/image_type_1/
584,2022-01-24_03-24-49_UTC_5.jpg,oberlin plow the pathways challenge! most places are basically inaccessible for physically disabled students rn!,yikyakyeo/image_type_1/
585,2022-09-05_02-20-40_UTC_9.jpg,i just saw the squirrel flattened on the road. rest in peace yeobie.,yikyakyeo/image_type_1/
586,2022-04-01_15-04-32_UTC_6.jpg,"Personally, I don't think Bert and Ernie have explored each other's bodies. While they may be in love, they do not know or understand what sex is. The bond is wholesome and romantic but pure non-sexual",yikyakyeo/image_type_1/
587,2022-10-04_07-12-01_UTC_6.jpg,i call this outfit “yassified new england fisherman”,yikyakyeo/image_type_1/
588,2022-06-29_01-25-44_UTC_7.jpg,Sometimes I wish audiobooks had a transcript feature,yikyakyeo/image_type_1/
589,2022-10-01_05-37-29_UTC_6.jpg,decafe-themed party at the arb tonight! wear your best overnight oats fashion!!,yikyakyeo/image_type_1/
590,2022-03-18_21-32-51_UTC_7.jpg,Only in Oberlin will you see random people playing frisbee at night.,yikyakyeo/image_type_1/
591,2022-09-15_23-07-26_UTC_2.jpg,everyday oberlin students have to find the clit on their door lock with their silly little mobile IDs just to get into their rooms (my roommate typed this and made me post it against my will),yikyakyeo/image_type_1/
592,2022-05-20_20-01-47_UTC_3.jpg,pretending that the reason why no one has asked me out here is that i'm just so intimidatingly beautiful that i make them nervous #,yikyakyeo/image_type_1/
593,2022-03-08_03-20-14_UTC_1.jpg,not to be controversial or anything but i love it here,yikyakyeo/image_type_1/
594,2022-07-06_15-11-39_UTC_5.jpg,the birds that are calling in summer are def the dudes who are left still trying to pick up a mate after every already mated in the spring,yikyakyeo/image_type_1/
595,2022-01-21_12-33-10_UTC_4.jpg,"Did I, a first gen American, just hang up on my mom giving me a lecture by interrupting and saying “toodles byee” because I have work due by midnight? Yep. Am I oh so veryyyyy screwed now? Yep.",yikyakyeo/image_type_1/
596,2022-05-06_12-24-16_UTC_6.jpg,"just like there's a difference between “band kid” and “kid in band”, there is quite a difference between “barrows virgins” and “virgins in barrows”",yikyakyeo/image_type_1/
597,2022-03-20_00-58-32_UTC_4.jpg,Only avi could find a banana smaller than my cock,yikyakyeo/image_type_1/
598,2022-10-14_19-45-31_UTC_3.jpg,"if i upvote a yak in its infancy and it gets on yikyakyeo, that's our yak. better mention me in your acceptance speech",yikyakyeo/image_type_1/
599,2022-09-07_22-03-00_UTC_1.jpg,got so high i started updating oberlin buildings on google maps,yikyakyeo/image_type_1/
600,2022-04-16_14-09-22_UTC_1.jpg,One nice day and all the Obies come out like the worms on the sidewalks,yikyakyeo/image_type_1/
601,2022-09-06_02-24-59_UTC_6.jpg,"asked for a small instead of a tall at starbucks and the barista took me into the back, poured hot coffee all over my skin, and flayed off blistered chunks till I looked like a peeled grape",yikyakyeo/image_type_1/
602,2022-02-26_16-54-11_UTC_2.jpg,getting comments on ur yaks is like yelling into the void and the void yells back,yikyakyeo/image_type_1/
603,2022-05-03_13-56-45_UTC_7.jpg,the duck who lives in the frog pond is my best friend,yikyakyeo/image_type_1/
604,2022-03-02_00-49-48_UTC_4.jpg,The lady at DeCafe told me I could swipe when I'm ready. It's been 3 hours and I'm still not entirely feeling ready :(((,yikyakyeo/image_type_1/
605,2022-04-19_01-39-02_UTC_2.jpg,oberlin after a long hard day of starving its jewish students,yikyakyeo/image_type_1/
606,2022-09-03_19-36-14_UTC_6.jpg,resed having the audacity to ask me to report the condition of my room when there's a freshman in here that nobody ordered,yikyakyeo/image_type_1/
607,2022-05-27_04-16-09_UTC_6.jpg,a moment of silence for the souls of the con students who have juries this week hn,yikyakyeo/image_type_1/
608,2022-03-04_21-02-26_UTC_10.jpg,"As a New Orleans native, I feel disrespected about the way that AVI attempted to celebrate Mardi Gras with food. # #",yikyakyeo/image_type_1/
609,2022-02-25_19-48-15_UTC_6.jpg,"Whatever happened to Professors having us give name and pronouns, I don't know any of y'all",yikyakyeo/image_type_1/
610,2022-11-03_16-58-29_UTC_8.jpg,Pro tip: shit in the conservatory bathrooms near the practice rooms for some musical accompaniment while you fight for your life,yikyakyeo/image_type_1/
611,2022-05-05_01-26-37_UTC_3.jpg,"everyone here is at least one: gay, jewish, musician, athlete, or mentally ill",yikyakyeo/image_type_1/
612,2022-09-07_22-01-17_UTC_6.jpg,I eat at Stevie because I pray that one of the yellow jackets will smooch me directly on my forehead,yikyakyeo/image_type_1/
613,2022-10-16_15-46-21_UTC_2.jpg,Forget yikyak we should all get walkie- talkies and run them on the same channel,yikyakyeo/image_type_1/
614,2022-05-12_03-31-56_UTC_4.jpg,Taking all the decafe receipts I've accumulated and making a paper mache dorm for next year,yikyakyeo/image_type_1/
615,2022-04-12_13-09-32_UTC_5.jpg,Gwurlies there's another orientation event today - make the yak extra f*cked up for the prospies,yikyakyeo/image_type_1/
616,2022-09-07_22-01-17_UTC_4.jpg,I need profs to be assertive with students that interrupt cause some ppl genuinely are not gonna learn unspoken classroom rules thru social cues but they need to learn them,yikyakyeo/image_type_1/
617,2022-05-05_01-26-37_UTC_1.jpg,"my dual-degree roommate furiously trying to finish her work before a midnight deadline, me waiting for the right moment to perform her the rap i wrote today: #",yikyakyeo/image_type_1/
618,2022-03-11_16-12-19_UTC_9.jpg,when i die. my friends can have a bone or two. for funsies,yikyakyeo/image_type_1/
619,2022-06-06_14-58-47_UTC_9.jpg,Sorry i missed your graduation I was busy trying on my new wardrobe from the free bin,yikyakyeo/image_type_1/
620,2022-04-12_13-09-32_UTC_7.jpg,@ Prospies - I love it here. It's not for everyone but if you like it you love it.,yikyakyeo/image_type_1/
621,2022-05-12_03-31-56_UTC_6.jpg,i just saw the director of resed with an infinity gauntlet oh no,yikyakyeo/image_type_1/
622,2022-05-27_04-16-09_UTC_4.jpg,had a period chunk so big i feel like i need to name it and hold a funeral,yikyakyeo/image_type_1/
623,2022-09-03_19-36-14_UTC_4.jpg,people are always complaining about some “oh ambar let too many freshman in” “oh ambar doesn't respond to the students needs” like she isn't jacked. since when is that not enough?,yikyakyeo/image_type_1/
624,2022-03-02_00-49-48_UTC_6.jpg,some of u have never worked a service job in ur life and it shows,yikyakyeo/image_type_1/
625,2022-01-23_02-14-35_UTC_8.jpg,SO to all the profs who grade their finals hella fast and upload final grades same or next day y'all are incredible,yikyakyeo/image_type_1/
626,2022-02-25_19-48-15_UTC_4.jpg,"I think my roommate is so cool, like I just hope she has a good day every day and is successful in the things she does",yikyakyeo/image_type_1/
627,2022-06-11_18-18-41_UTC_9.jpg,mom leave me alone im talking to these little gay people in my phone!!,yikyakyeo/image_type_1/
628,2022-05-03_13-56-45_UTC_5.jpg,"To the girls that were yelling about whether or not they were getting lunch outside of kind, my religion class paused to listen and see if you were indeed getting lunch",yikyakyeo/image_type_1/
629,2022-02-02_00-27-51_UTC_9.jpg,The fact that they made black history month the shortest month is a hate crime,yikyakyeo/image_type_1/
630,2022-04-16_16-38-56_UTC_10.jpg,I am giving lile eight tours this weekend. Please feel free to interrupt me and scream so I have something more interesting to talk about.,yikyakyeo/image_type_1/
631,2022-01-22_04-39-30_UTC_4.jpg,i DO NOT HAVE TIME to be SHITTING LIKE THIS i have an exam due in an HOUR,yikyakyeo/image_type_1/
632,2022-09-06_02-24-59_UTC_4.jpg,The best part about being a black trans person is scaring tf out of cis white girls whenever I'm in a womens space lol,yikyakyeo/image_type_1/
633,2022-03-25_04-27-55_UTC_10.jpg,Feta and chive muffin says decafe. Toe cheese and grass barf bread says l.,yikyakyeo/image_type_1/
634,2022-01-27_01-45-56_UTC_2.jpg,This just in: ResEd will be tearing the dorms down after midnight tonight. Be sure to bundle up,yikyakyeo/image_type_1/
635,2022-03-25_23-05-54_UTC_5.jpg,res ed is a perfect example of how power gets to peoples heads,yikyakyeo/image_type_1/
636,2022-09-07_22-03-00_UTC_3.jpg,i wake up early so i don't have to embarrass myself by gagging while i brush my tongue in the presence of other people,yikyakyeo/image_type_1/
637,2022-04-16_14-09-22_UTC_3.jpg,"This app has gone downhill so dramatically, used to be you could say that men shouldn't use umbrellas and the lesbians would understand &",yikyakyeo/image_type_1/
638,2022-10-14_19-45-31_UTC_1.jpg,If I had a dollar for every time I blatantly lied about something and an Obie believed it I wouldn't need financial aid,yikyakyeo/image_type_1/
639,2022-03-20_00-58-32_UTC_6.jpg,The tote stays on during sex,yikyakyeo/image_type_1/
640,2022-05-06_12-24-16_UTC_4.jpg,congratulations! looks like you found yourself a gem. you can keep that gem for your collection and for that legendary crown or wonder! or i can buy it from you if you like let me eee what i can offer,yikyakyeo/image_type_1/
641,2022-04-16_16-38-56_UTC_2.jpg,i'll use my vibrator with no shame but the second i pull out my electric razor i get paranoid that my neighbors will think i'm masturbating,yikyakyeo/image_type_1/
642,2022-03-18_21-32-51_UTC_5.jpg,Yo slow train needs one of those Disneyland wait time placards bc it would be good to know if I'm about to waste 45 minutes in here,yikyakyeo/image_type_1/
643,2022-07-06_15-11-39_UTC_7.jpg,Oh would you look at the time!! It's “crying quietly in a hotel bathroom while listening to Olivia Rodrigo” o'clock!,yikyakyeo/image_type_1/
644,2022-03-08_03-20-14_UTC_3.jpg,"you're on wordle, I'm on my 30th attempt to guess my own password. we are not the same.",yikyakyeo/image_type_1/
645,2022-04-20_19-09-10_UTC_8.jpg,if u ever feel unfunny just check the nationwide hot yaks,yikyakyeo/image_type_1/
646,2022-05-20_20-01-47_UTC_1.jpg,7: me am: [sal : ioe : jar Ow he am: 6@2 oe : e7xd,yikyakyeo/image_type_1/
647,2022-10-04_07-12-01_UTC_4.jpg,"I had this dream where I was in the middle of an ocean of orange soda, but then I realized I was in a Fanta sea",yikyakyeo/image_type_1/
648,2022-04-01_15-04-32_UTC_4.jpg,If you don't wear an N-95 in the car by yourself you don't care about your grandparents,yikyakyeo/image_type_1/
649,2022-10-01_05-37-29_UTC_4.jpg,"""slow train"" umm actually trains are a remarkably efficient form of public transportation and the supposed ""freedom"" of car ownership is a lie promoted by capitalists",yikyakyeo/image_type_1/
650,2022-06-29_01-25-44_UTC_5.jpg,it's the point in the summer where i start playing episode again,yikyakyeo/image_type_1/
651,2022-10-03_23-48-13_UTC_2.jpg,they should get the beatles to play at the sco,yikyakyeo/image_type_1/
652,2022-10-12_02-00-17_UTC_5.jpg,7 am and there's already someone ona pool float in the middle of the koi pond,yikyakyeo/image_type_1/
653,2022-05-11_11-27-13_UTC_7.jpg,at this rate they're gonna start converting king classrooms into triples,yikyakyeo/image_type_1/
654,2022-04-13_03-23-59_UTC_8.jpg,Posting about yik yak yeo on yik yak to make it on yik yak yeo where I'll be taked about on yik yak again,yikyakyeo/image_type_1/
655,2022-06-22_18-36-21_UTC_10.jpg,why do men have butts... like who said,yikyakyeo/image_type_1/
656,2022-11-12_19-47-25_UTC_1.jpg,I hope yikyakyeo captures the first-year registration chaos well,yikyakyeo/image_type_1/
657,2022-01-24_03-24-49_UTC_7.jpg,who left 6 apples on a bench in the snow at the cemetery??? i just had a bite and it was delicious so thank u,yikyakyeo/image_type_1/
658,2022-05-08_05-51-24_UTC_8.jpg,T - one month until I never I have to set foot in barrows again OG,yikyakyeo/image_type_1/
659,2022-10-30_17-29-06_UTC_9.jpg,first years on a stage. call that fresh harvest,yikyakyeo/image_type_1/
660,2022-02-14_00-59-48_UTC_6.jpg,really hope ppl fell in love w me when I was at the dance for 10 minutes,yikyakyeo/image_type_1/
661,2022-03-31_19-33-27_UTC_1.jpg,my roommate acts like he's better then me but i graduated high school with a 2.9 and he graduated with a 4.0 and we are at the exact same place. it's just funny.,yikyakyeo/image_type_1/
662,2022-02-02_00-24-03_UTC_10.jpg,Living out my warrior cat dreams by howling at the moon on the Dascomb roof eh eo,yikyakyeo/image_type_1/
663,2022-05-29_15-58-50_UTC_3.jpg,When has ambar ever shown up to any of our events that don't relate to sports or Christianity?,yikyakyeo/image_type_1/
664,2022-09-06_02-21-20_UTC_3.jpg,it's okay to have personality traits other than being from new york,yikyakyeo/image_type_1/
665,2022-03-02_00-52-55_UTC_7.jpg,Convinced double degree students are just trying to relive their high school experience. You don't need 8 classes. You don't.,yikyakyeo/image_type_1/
666,2022-05-24_03-21-04_UTC_2.jpg,i don't know who needs to hear this but don't hunt and skin a deer in mudd. it makes me uncomfortable and also i'm pretty sure you're not supposed to have a bow and arrow,yikyakyeo/image_type_1/
667,2022-03-31_20-28-17_UTC_8.jpg,Words can't express how excited I am for the 1950s census to come out,yikyakyeo/image_type_1/
668,2022-01-23_02-17-44_UTC_4.jpg,I keep waiting for some shithead to fall through the ice on the ENVS pond,yikyakyeo/image_type_1/
669,2022-03-31_18-43-57_UTC_7.jpg,I'm being gangstalked by the tour group I just know it,yikyakyeo/image_type_1/
670,2022-05-10_20-56-44_UTC_4.jpg,The melting bread in a bowl in a Kahn microwave incident of 2022,yikyakyeo/image_type_1/
671,2022-02-01_02-43-51_UTC_7.jpg,Winter term trip to go curling &,yikyakyeo/image_type_1/
